uuid,year,high_ndmi_days
1c28a8a1-a518-4ab7-b5c8-848c01b5c8be,2024,0
1c3258b2-9c91-4c21-a8dd-b0df038b1e1d,2021,0
1c3258b2-9c91-4c21-a8dd-b0df038b1e1d,2022,0
1c32a657-3eb0-40aa-bdc5-0dfa9b76c811,2023,20
1c32a657-3eb0-40aa-bdc5-0dfa9b76c811,2024,355
1c435463-7707-4e17-adc6-8027308a8386,2021,0
1c435463-7707-4e17-adc6-8027308a8386,2022,5
1c435463-7707-4e17-adc6-8027308a8386,2023,15
1c4f29ad-e638-4ae1-b420-099036d90fb1,2022,0
1c875973-9d59-4814-8de7-ad2a790e8110,2021,0
1c875973-9d59-4814-8de7-ad2a790e8110,2022,0
1c875973-9d59-4814-8de7-ad2a790e8110,2023,0
1c875973-9d59-4814-8de7-ad2a790e8110,2024,10
1c99d2ac-1519-4d4e-89bc-00bd34b436b0,2024,5
1cac2cb4-4f0c-48ba-a513-8bc9c071409b,2023,0
1cac2cb4-4f0c-48ba-a513-8bc9c071409b,2024,360
1cae0350-d9a4-476c-ac63-7a62f0503c28,2020,5
1cae0350-d9a4-476c-ac63-7a62f0503c28,2023,0
1ceb48ee-420d-4de9-a6df-28345c035455,2024,0
1cfb6093-58c6-45ec-abaa-f5236245910e,2022,5
1cfb6093-58c6-45ec-abaa-f5236245910e,2024,20
1d039c0e-cbb0-43e5-b954-95089fadf215,2021,5
1d039c0e-cbb0-43e5-b954-95089fadf215,2023,25
1d039c0e-cbb0-43e5-b954-95089fadf215,2024,10
1d0ee8e2-d02a-4b85-aace-bd0cdb2417f3,2021,0
1d0ee8e2-d02a-4b85-aace-bd0cdb2417f3,2022,5
1d0ee8e2-d02a-4b85-aace-bd0cdb2417f3,2023,0
1d155b74-3273-4151-8c92-f8b69be5ecaa,2022,0
1d155b74-3273-4151-8c92-f8b69be5ecaa,2024,0
1d317553-94a8-4cc4-9910-c034985f31fe,2024,0
1d3c54e0-4992-4b83-95f7-2aa2f21b1638,2021,0
1d3c54e0-4992-4b83-95f7-2aa2f21b1638,2022,5
1d3c54e0-4992-4b83-95f7-2aa2f21b1638,2024,0
1d723640-f4a7-4f54-8dc2-790aa82561ea,2021,5
1d723640-f4a7-4f54-8dc2-790aa82561ea,2022,0
1d723640-f4a7-4f54-8dc2-790aa82561ea,2023,10
1da13d1c-af9f-4569-b443-6d3354f3ba77,2024,0
1da8a896-7361-4e8f-8059-70a27b4f3f86,2020,40
1da8a896-7361-4e8f-8059-70a27b4f3f86,2023,5
1de949f5-35cb-4fa1-b344-94200896987e,2022,5
1dfc9d67-65e0-4845-b02b-1d65d58e6251,2023,10
1dfc9d67-65e0-4845-b02b-1d65d58e6251,2024,0
1e0a80a1-951a-49a9-ab64-a4d0d7982e52,2022,5
1e28f197-9a99-4824-8919-0cf3e1151640,2023,10
1e416804-a8f1-48ed-92b2-7b229be1ebe0,2022,15
1e4666c2-2903-4ee8-9158-922b5f7340ab,2022,5
1e5a9f21-8420-46ee-8b4d-1f376aaf823d,2023,15
1e5a9f21-8420-46ee-8b4d-1f376aaf823d,2024,15
1e6af4bb-5574-40c8-9d2a-ff1f0783beae,2021,5
1e6af4bb-5574-40c8-9d2a-ff1f0783beae,2022,0
1e6af4bb-5574-40c8-9d2a-ff1f0783beae,2024,5
1e6e939b-19c5-4726-89a3-e804a7f6e425,2020,15
1e6e939b-19c5-4726-89a3-e804a7f6e425,2021,25
1e6e939b-19c5-4726-89a3-e804a7f6e425,2022,10
1e6e939b-19c5-4726-89a3-e804a7f6e425,2024,0
1e704533-f746-4fa1-b472-d00a8465cc55,2021,0
1e704533-f746-4fa1-b472-d00a8465cc55,2022,10
1e78b27a-1c49-4d18-a3df-272463fb32ea,2021,0
1e78b27a-1c49-4d18-a3df-272463fb32ea,2023,5
1e78b27a-1c49-4d18-a3df-272463fb32ea,2024,5
1ef2162b-51b0-44e7-90be-2f38ec756990,2021,5
1ef2162b-51b0-44e7-90be-2f38ec756990,2022,0
1ef2162b-51b0-44e7-90be-2f38ec756990,2024,195
1f079c7a-d989-4e26-9a17-22f15c870132,2022,5
1f079c7a-d989-4e26-9a17-22f15c870132,2024,5
1f1e1d43-86a6-45e5-a80c-e1058f9613c3,2024,5
1f4fbe35-815d-4cf7-a581-3a9eef0e247c,2024,0
1f6267c2-bf51-4eca-8263-b2e92be522b2,2023,10
1f8d3a45-a5cd-4b10-aea5-9d17279f0864,2023,0
1f8e8725-4fb0-4cec-82a0-a0c3f30eefce,2021,0
1f8e8725-4fb0-4cec-82a0-a0c3f30eefce,2022,5
1f97184c-f47a-4185-9417-c1a52403f371,2020,10
1f97184c-f47a-4185-9417-c1a52403f371,2023,10
1fa193d1-b2a0-4130-9657-80fb64c66396,2020,0
1fc940bb-0c62-4ea4-8088-471fc11d7f86,2023,20
1fcd2f53-745e-46e1-a910-5c51d2b6016d,2023,0
1fd3d6e2-b099-458b-9930-ebf26df4f375,2024,0
1fe62180-c717-46ff-a977-34f6e818d3aa,2023,0
1ff0a8da-4495-4029-b713-b4245a48285f,2023,0
1ff0a8da-4495-4029-b713-b4245a48285f,2024,0
20543117-066a-473b-91d2-b27ec811d5f6,2023,10
20666385-768b-4d83-a43c-f515ce09e595,2024,5
20a1d312-48ad-4c09-adfe-3e46741309ac,2020,0
20a1d312-48ad-4c09-adfe-3e46741309ac,2022,300
20a1d312-48ad-4c09-adfe-3e46741309ac,2023,0
20ba53d8-e815-402b-a0a5-61a9644037d0,2023,10
20ba53d8-e815-402b-a0a5-61a9644037d0,2024,5
20e13508-27f6-4c8d-b0ba-752ab47ba590,2021,0
20e13508-27f6-4c8d-b0ba-752ab47ba590,2024,10
21331dbe-7a24-466f-b186-ad833458ed5c,2021,20
21331dbe-7a24-466f-b186-ad833458ed5c,2023,10
21331dbe-7a24-466f-b186-ad833458ed5c,2024,0
21604686-0624-43c9-86f4-f12a0dbaf844,2021,0
21604686-0624-43c9-86f4-f12a0dbaf844,2022,5
21604686-0624-43c9-86f4-f12a0dbaf844,2023,10
21604686-0624-43c9-86f4-f12a0dbaf844,2024,0
2194871b-0122-46ff-a0ee-6ba64a4db1c6,2023,5
2194871b-0122-46ff-a0ee-6ba64a4db1c6,2024,0
21966fdb-fbf1-41f2-b02e-5d7999b85b96,2020,10
21966fdb-fbf1-41f2-b02e-5d7999b85b96,2021,5
21966fdb-fbf1-41f2-b02e-5d7999b85b96,2022,0
21966fdb-fbf1-41f2-b02e-5d7999b85b96,2024,5
21a6c809-f297-4e8a-bd4e-8873237a1d1b,2021,5
21a6c809-f297-4e8a-bd4e-8873237a1d1b,2022,15
21d65e0c-5b23-4071-8437-9cc9f9ec3484,2021,0
21d65e0c-5b23-4071-8437-9cc9f9ec3484,2022,5
22326f40-8718-4088-8783-e9135ed2939b,2023,15
225e6b93-e5fa-43ee-84e2-1e72fe710358,2023,10
225e6b93-e5fa-43ee-84e2-1e72fe710358,2024,0
226430ba-5819-49e1-a417-d1cdad015bc5,2023,30
226430ba-5819-49e1-a417-d1cdad015bc5,2024,10
2270da96-ee75-487d-9e1d-e2534c3a21e6,2023,0
229d5260-95b2-4d5c-8b11-21dc54450fe3,2023,0
229d5260-95b2-4d5c-8b11-21dc54450fe3,2024,355
22f02d24-57f5-4259-b627-8a68bc670d9f,2023,0
22f02d24-57f5-4259-b627-8a68bc670d9f,2024,335
22fa0610-2bd1-4fd8-9791-61a95854de5f,2023,220
22fa0610-2bd1-4fd8-9791-61a95854de5f,2024,25
23079f64-ecd0-474d-a1b4-56b770ef87f9,2022,0
230edf30-2987-498d-95ba-772d82bbed47,2024,0
234061e2-9558-4482-8018-4238e96b34ee,2023,20
2395a4b9-bafd-4ab7-aa32-138d176c935e,2020,30
2395a4b9-bafd-4ab7-aa32-138d176c935e,2021,45
2395a4b9-bafd-4ab7-aa32-138d176c935e,2022,20
2395a4b9-bafd-4ab7-aa32-138d176c935e,2023,20
2395a4b9-bafd-4ab7-aa32-138d176c935e,2024,330
23d753c7-304e-4ba6-98eb-3e3c352ef8a0,2024,0
23e0d737-d564-4eed-86b2-454397a3bed7,2020,5
23e0d737-d564-4eed-86b2-454397a3bed7,2021,10
2449e8cc-1483-4d5f-8d78-679b1b1f5449,2023,10
2449e8cc-1483-4d5f-8d78-679b1b1f5449,2024,0
249984a5-febc-4fa4-aa21-4b94b7fadb87,2023,5
249fd886-ebde-43f4-a3b1-015505c555d1,2020,10
249fd886-ebde-43f4-a3b1-015505c555d1,2021,10
249fd886-ebde-43f4-a3b1-015505c555d1,2023,0
249fd886-ebde-43f4-a3b1-015505c555d1,2024,220
24c8fffd-35ea-486f-aa0d-0736bc02c313,2021,0
24c8fffd-35ea-486f-aa0d-0736bc02c313,2022,0
24c8fffd-35ea-486f-aa0d-0736bc02c313,2023,10
24c8fffd-35ea-486f-aa0d-0736bc02c313,2024,360
24ca60fd-4af6-40d3-b3ab-8019183e3d49,2021,5
24ca60fd-4af6-40d3-b3ab-8019183e3d49,2023,10
251235f3-dff4-4edc-ab05-b75883c25114,2024,355
2533a50c-d9e7-4d99-bc85-f15b83c4d92d,2023,5
253488d7-88da-4948-a662-40a0b638045d,2023,0
253488d7-88da-4948-a662-40a0b638045d,2024,0
2535cf5c-b92c-4c7b-8bcf-a96fe640e3ad,2020,5
25426153-5bbf-4c13-9455-b06d2cd1c71e,2023,5
25426153-5bbf-4c13-9455-b06d2cd1c71e,2024,5
25818d15-6d70-4b13-a354-814d18945f3e,2023,0
25818d15-6d70-4b13-a354-814d18945f3e,2024,0
2674c33c-d888-45b5-8243-b46f016aaa15,2024,10
267c1a80-4534-4286-9832-8c114e63ff5d,2023,5
2692db87-dadc-436e-8894-6841330cf7ab,2024,255
269c39fb-44d5-49f9-be60-422bf80b0dbd,2024,10
26e916ce-e49c-48ac-a2f1-8893b1b5f339,2023,10
26e916ce-e49c-48ac-a2f1-8893b1b5f339,2024,0
26f810a1-e24e-4225-af5c-91919744559c,2024,0
276637f7-bbb5-4fb6-8b79-6f59b6932af5,2024,5
276681ab-55a9-475d-bbaa-c5b4c9b92e15,2023,0
276681ab-55a9-475d-bbaa-c5b4c9b92e15,2024,0
27695d81-51a5-49b5-864f-1c76e5ed30d7,2021,0
27695d81-51a5-49b5-864f-1c76e5ed30d7,2022,5
27695d81-51a5-49b5-864f-1c76e5ed30d7,2023,15
27695d81-51a5-49b5-864f-1c76e5ed30d7,2024,340
276aa93c-2252-4694-935f-75e7963a073f,2021,20
276aa93c-2252-4694-935f-75e7963a073f,2024,10
2784ebd9-f887-402e-8d1e-d346ce96db55,2020,0
2784ebd9-f887-402e-8d1e-d346ce96db55,2022,10
27bf1331-8824-4649-97f6-386866310b58,2024,10
27cec6d7-fe64-40ff-b59c-6d6a37a6e3d4,2020,40
27cec6d7-fe64-40ff-b59c-6d6a37a6e3d4,2021,0
27cec6d7-fe64-40ff-b59c-6d6a37a6e3d4,2022,5
27cec6d7-fe64-40ff-b59c-6d6a37a6e3d4,2023,10
27cec6d7-fe64-40ff-b59c-6d6a37a6e3d4,2024,0
27d4474a-25a9-4e5f-b590-75f804b2d0dd,2023,5
27d4474a-25a9-4e5f-b590-75f804b2d0dd,2024,5
27df99fe-d557-4578-8afe-71d16d3f26d3,2023,5
27df99fe-d557-4578-8afe-71d16d3f26d3,2024,355
28247f57-15cf-408e-9e35-17fe5e8edc22,2022,15
28247f57-15cf-408e-9e35-17fe5e8edc22,2023,10
28247f57-15cf-408e-9e35-17fe5e8edc22,2024,35
282c8c94-6202-4ac5-92ac-203835d248cf,2024,10
288d892e-5f66-4dc9-b5bd-4a1e19125c24,2024,25
28a9c6e5-1bec-4a5a-9775-3bceae5bc1d6,2021,0
28a9c6e5-1bec-4a5a-9775-3bceae5bc1d6,2022,0
28a9c6e5-1bec-4a5a-9775-3bceae5bc1d6,2023,0
28a9c6e5-1bec-4a5a-9775-3bceae5bc1d6,2024,5
28f4ed80-4775-4fa0-923b-9080be4e856c,2023,0
28f4ed80-4775-4fa0-923b-9080be4e856c,2024,0
28fdd4e4-90ae-4c53-bd71-dff990133df2,2024,0
290e053c-7e7e-4f9b-950b-219448cc59b5,2020,0
290e053c-7e7e-4f9b-950b-219448cc59b5,2024,0
29280e67-e9cb-4a52-a499-04c283af016b,2021,5
29391ce1-c9d3-4e01-92a2-960bde563728,2021,20
29391ce1-c9d3-4e01-92a2-960bde563728,2022,35
29391ce1-c9d3-4e01-92a2-960bde563728,2023,5
29391ce1-c9d3-4e01-92a2-960bde563728,2024,15
2939fc11-3d52-40cd-a867-4e5e2748afe9,2023,0
29794127-a287-4fe5-b898-429ecdc134a1,2024,0
297d7f93-6200-4255-8d58-2ff7e7b4a199,2023,10
297d7f93-6200-4255-8d58-2ff7e7b4a199,2024,0
29a43cc5-64bd-4adb-b3f2-9ec233b247ab,2024,10
29b008ad-c0da-47b6-9c3e-9b0223b6d2d1,2020,205
29b008ad-c0da-47b6-9c3e-9b0223b6d2d1,2021,355
29b008ad-c0da-47b6-9c3e-9b0223b6d2d1,2022,45
29b008ad-c0da-47b6-9c3e-9b0223b6d2d1,2023,235
29b008ad-c0da-47b6-9c3e-9b0223b6d2d1,2024,340
29f4cf94-be64-4cb6-96aa-013154d81057,2021,0
29f4cf94-be64-4cb6-96aa-013154d81057,2022,5
2a23016c-b7a6-420d-a0fa-8fe3504b0e9b,2023,15
2a564b23-af76-4866-9685-1579718800f8,2023,10
2a564b23-af76-4866-9685-1579718800f8,2024,355
2ab553cd-0328-4454-b2f1-28e35a30f8c7,2024,20
2ab596d4-257d-41d8-b729-a796a794ede5,2020,5
2ab596d4-257d-41d8-b729-a796a794ede5,2024,5
2ac14aa6-93ae-4703-afaa-e2b5a4d995d1,2024,0
2b088375-54c4-4757-aa3e-75783ef5b8f0,2023,5
2b3316f8-5078-44bb-ac50-504a34ac73da,2022,5
2b3316f8-5078-44bb-ac50-504a34ac73da,2024,0
2bb3c282-520c-40a8-800b-eef6e4c0bb76,2024,30
2bb92bfe-5734-4a43-90c2-48b2ccaa5780,2020,0
2bb92bfe-5734-4a43-90c2-48b2ccaa5780,2022,5
2bfd836a-b0a3-4eab-a2e4-86f3414ca61d,2021,5
2bfd836a-b0a3-4eab-a2e4-86f3414ca61d,2022,10
2bfd836a-b0a3-4eab-a2e4-86f3414ca61d,2024,0
2c03377d-45d1-4100-a0e9-72fce9365c0b,2022,20
2c03377d-45d1-4100-a0e9-72fce9365c0b,2024,10
2c426f0d-0eaf-402e-a059-3a871a87496d,2022,20
2c426f0d-0eaf-402e-a059-3a871a87496d,2024,0
2c74f00f-dae1-40d8-a26f-3898eb29c504,2024,0
2c981fb4-3ac2-477b-b46c-500d3aed9b83,2024,5
2ca4c313-6331-490d-9646-2912db948a2b,2024,0
2cb888e8-933c-42ee-a292-93f0b0cb45c1,2024,0
2cb94068-9f38-49f0-a1ae-154494f1559a,2020,350
2cb94068-9f38-49f0-a1ae-154494f1559a,2021,360
2cb94068-9f38-49f0-a1ae-154494f1559a,2023,5
2cb94068-9f38-49f0-a1ae-154494f1559a,2024,0
2d16b052-264f-4da2-8800-0f699b2d1104,2021,0
2d16b052-264f-4da2-8800-0f699b2d1104,2022,0
2d501795-b9c8-4b6e-9730-e5c32c8570e4,2021,5
2d501795-b9c8-4b6e-9730-e5c32c8570e4,2022,10
2d501795-b9c8-4b6e-9730-e5c32c8570e4,2023,5
2d501795-b9c8-4b6e-9730-e5c32c8570e4,2024,15
2d89b8ed-be71-41c6-b406-f339b5170ef9,2023,5
2d9668ed-ee39-4e0a-94d1-7dc12d205e51,2024,0
2da40cd9-e9bc-4d19-8934-3a50d94fbcd4,2023,15
2ddc1742-f1c4-4328-b5b0-d7b8a4dc11e3,2021,5
2ddc1742-f1c4-4328-b5b0-d7b8a4dc11e3,2022,25
2ddc1742-f1c4-4328-b5b0-d7b8a4dc11e3,2023,15
2ddc1742-f1c4-4328-b5b0-d7b8a4dc11e3,2024,10
2df85e98-b2c5-47d4-88c2-c7b503c37000,2024,0
2e0e39f6-7451-4270-af21-a7082c5b083f,2021,5
2e0e39f6-7451-4270-af21-a7082c5b083f,2022,10
2e0e39f6-7451-4270-af21-a7082c5b083f,2024,245
2e76b6ec-1813-4ec9-b7be-a4dbb7cf56ba,2024,5
2ec6f61c-ab6c-4744-ba59-2e19f97fe5c5,2023,5
2ec6f61c-ab6c-4744-ba59-2e19f97fe5c5,2024,355
2eeaffd0-7c5f-4f85-adf3-7e7385ee5d50,2020,55
2eeaffd0-7c5f-4f85-adf3-7e7385ee5d50,2021,0
2eeaffd0-7c5f-4f85-adf3-7e7385ee5d50,2022,10
2eed96d3-f19b-4dd7-b55b-ab2d637dab82,2021,0
2eed96d3-f19b-4dd7-b55b-ab2d637dab82,2022,0
2efe6e90-ee2f-4483-b5f8-d0db7453b60c,2024,0
2f23a167-3339-4483-9eb5-eaf7c4885ba4,2023,5
2f5805ab-b47e-4c3f-b3bc-3a3de947b6f0,2023,5
2f5805ab-b47e-4c3f-b3bc-3a3de947b6f0,2024,10
2f65f221-d855-4615-b6b0-9a78770386aa,2022,0
2f65f221-d855-4615-b6b0-9a78770386aa,2023,0
2fd171e9-92fa-4f06-b9ca-4b8b3adb2a2c,2023,0
2fd171e9-92fa-4f06-b9ca-4b8b3adb2a2c,2024,0
2fdd9890-43c3-49f1-bca6-f51bc594a68a,2024,0
2ff7e33b-8a87-48e4-9fa1-a9e98ed828ca,2020,5
2ff7e33b-8a87-48e4-9fa1-a9e98ed828ca,2021,0
2ff7e33b-8a87-48e4-9fa1-a9e98ed828ca,2022,95
2ff7e33b-8a87-48e4-9fa1-a9e98ed828ca,2023,5
2ff7e33b-8a87-48e4-9fa1-a9e98ed828ca,2024,15
30032e54-d6e1-4306-a876-feca3af393aa,2024,0
3010a1f6-b212-40d9-a38c-5a6613ec466d,2022,5
3036f7cf-fea9-487f-90c5-58c0b219da0c,2020,40
3036f7cf-fea9-487f-90c5-58c0b219da0c,2023,15
3036f7cf-fea9-487f-90c5-58c0b219da0c,2024,0
303dacbd-67ea-4b06-8984-77a785b0b04e,2023,15
306f2186-4ed3-4b77-a0c9-7d51e89757b1,2023,10
306f2186-4ed3-4b77-a0c9-7d51e89757b1,2024,10
3093b482-84f2-406f-a00d-a09f2d674d0a,2023,0
309b49c6-2ad2-4571-8117-65f1fd37ae73,2024,0
30a22e9b-2720-4f55-98b4-7ad5e2096b67,2023,20
30a22e9b-2720-4f55-98b4-7ad5e2096b67,2024,350
30abc594-2a0d-4177-b093-eb4616597234,2020,45
30abc594-2a0d-4177-b093-eb4616597234,2021,5
30abc594-2a0d-4177-b093-eb4616597234,2022,5
30abc594-2a0d-4177-b093-eb4616597234,2024,0
30e057f6-7ebc-42e9-a2e8-f03a14f79ea1,2024,0
30fb4fe0-3358-4201-a923-1383b62f36d8,2023,5
3105d9df-49be-4efc-8a69-54d2ebd951e1,2021,0
3105d9df-49be-4efc-8a69-54d2ebd951e1,2022,5
3105d9df-49be-4efc-8a69-54d2ebd951e1,2023,20
3105d9df-49be-4efc-8a69-54d2ebd951e1,2024,5
3121a892-6cfa-46f6-b493-6aac5603c6ba,2023,20
3121a892-6cfa-46f6-b493-6aac5603c6ba,2024,15
314e5328-037b-4e67-9254-d6ce6e5c4a74,2022,0
314e5328-037b-4e67-9254-d6ce6e5c4a74,2023,5
314e5328-037b-4e67-9254-d6ce6e5c4a74,2024,0
3174f746-523a-42e4-ad77-ea31163054bc,2021,25
3174f746-523a-42e4-ad77-ea31163054bc,2022,0
31750ee4-b58a-4bec-8c96-090d8bdcf1e2,2024,0
31b1537b-0d1c-4c37-918a-a37d0cb4b3d3,2022,5
31b1537b-0d1c-4c37-918a-a37d0cb4b3d3,2023,10
31d4a14c-ac0b-4372-b1f1-46c5166e9e95,2021,0
31d4a14c-ac0b-4372-b1f1-46c5166e9e95,2024,0
31ea071e-7396-4d73-a0a8-87645c42270e,2021,0
31ea071e-7396-4d73-a0a8-87645c42270e,2022,10
31eb840e-fa84-4d81-b5e0-e962b3a8d477,2023,5
3221bbfb-1f56-4ae2-9626-cebc972bab41,2023,10
3221bbfb-1f56-4ae2-9626-cebc972bab41,2024,350
32277417-4cb4-489f-a589-c0d7071b2fbd,2024,10
326ee916-432f-4bd0-b09b-08e468c583db,2024,0
32b5f10a-046d-4f01-a1cf-f5f55b163ee5,2024,0
32e100f3-e6c1-4eba-8254-3602b2d1a131,2024,15
32fc3776-0aa4-442b-a3f0-55bfd1ddb177,2020,0
32fc3776-0aa4-442b-a3f0-55bfd1ddb177,2023,15
33463093-3194-4da0-a58f-182c32dfaed3,2024,0
336ad52d-4be3-418c-b036-f39138572548,2024,0
337e3cb5-a998-4ee2-9126-53808e57ea88,2021,0
337e3cb5-a998-4ee2-9126-53808e57ea88,2023,0
337e3cb5-a998-4ee2-9126-53808e57ea88,2024,0
33b3535d-c71f-4b04-ab47-9e803888d507,2021,0
33b3535d-c71f-4b04-ab47-9e803888d507,2022,0
33b3535d-c71f-4b04-ab47-9e803888d507,2023,10
33b3535d-c71f-4b04-ab47-9e803888d507,2024,5
33c7df15-c95d-4d81-b3ef-392ed08c3edf,2023,10
33c7df15-c95d-4d81-b3ef-392ed08c3edf,2024,5
33d57165-3b69-489a-aab1-a35430fbd058,2023,15
3400f7db-7bb6-438c-94e2-9683dba78703,2023,10
340fa49f-87e9-478d-81b3-745121a2d9b9,2020,40
340fa49f-87e9-478d-81b3-745121a2d9b9,2021,5
340fa49f-87e9-478d-81b3-745121a2d9b9,2022,0
340fa49f-87e9-478d-81b3-745121a2d9b9,2024,0
3446144e-4990-47c5-ac48-a6e7f94166cf,2021,5
3446144e-4990-47c5-ac48-a6e7f94166cf,2023,0
3446144e-4990-47c5-ac48-a6e7f94166cf,2024,355
3456d6bd-32f1-4aea-bb61-3932c0c8d657,2023,10
345ae061-6877-4114-bba8-c0565f0eb8c0,2021,0
345ae061-6877-4114-bba8-c0565f0eb8c0,2022,0
345ae061-6877-4114-bba8-c0565f0eb8c0,2023,5
345ae061-6877-4114-bba8-c0565f0eb8c0,2024,355
347e6121-dcba-40f3-ab22-c350b027a4ab,2021,330
347e6121-dcba-40f3-ab22-c350b027a4ab,2023,5
34b1987a-6d2d-4b31-89d6-27e967f7e664,2024,0
34d516ae-100e-4756-bb29-d806cc66ab16,2021,155
34d516ae-100e-4756-bb29-d806cc66ab16,2022,170
34f173ef-f716-4c2c-8ec3-0cff77a609a1,2020,5
34f173ef-f716-4c2c-8ec3-0cff77a609a1,2021,20
34f173ef-f716-4c2c-8ec3-0cff77a609a1,2022,10
34f173ef-f716-4c2c-8ec3-0cff77a609a1,2023,215
34f173ef-f716-4c2c-8ec3-0cff77a609a1,2024,140
34f3af1f-12d5-4630-a505-972d371ab817,2024,0
35179bc8-2d24-4bb4-bee5-214a3d8433c3,2021,0
35179bc8-2d24-4bb4-bee5-214a3d8433c3,2022,15
35a11acd-1e1c-410a-88db-0dffaf63da1b,2024,0
35af55ba-4517-4977-9a61-297e9a84fe01,2022,5
35af55ba-4517-4977-9a61-297e9a84fe01,2023,0
35af55ba-4517-4977-9a61-297e9a84fe01,2024,10
35ced531-2837-4b4f-8591-4c0544279633,2023,5
35d222fa-7452-4699-8f21-05312d1e9c61,2023,15
35e3a801-1579-4b72-9ef2-c94b5c5bed4e,2021,0
35e3a801-1579-4b72-9ef2-c94b5c5bed4e,2022,0
35e3a801-1579-4b72-9ef2-c94b5c5bed4e,2024,0
35f2a6c5-7b9d-4e94-8ca9-78eca228dca4,2023,10
35fce5ad-9690-40d6-82a6-da00d034cd7f,2021,0
35fce5ad-9690-40d6-82a6-da00d034cd7f,2024,5
360a6b17-8b0c-46fe-893c-8c27c3d46ebe,2021,0
360a6b17-8b0c-46fe-893c-8c27c3d46ebe,2024,10
360dd850-3361-4138-b5d1-33d2f4186f78,2024,10
362fbf49-ca46-43fb-93ee-fc3eee900ff2,2021,0
362fbf49-ca46-43fb-93ee-fc3eee900ff2,2022,5
36600afe-b47d-45c0-b2e7-dc95b7f4c0e3,2024,5
36bb9796-71b0-4ff9-b586-5db4551e0947,2020,10
36bb9796-71b0-4ff9-b586-5db4551e0947,2023,5
36de3196-4a6e-4a16-92aa-41b831d2c243,2022,0
36de3196-4a6e-4a16-92aa-41b831d2c243,2024,5
36f05beb-e257-4706-b64f-bb409cb82ad9,2021,5
36f05beb-e257-4706-b64f-bb409cb82ad9,2022,15
36f05beb-e257-4706-b64f-bb409cb82ad9,2023,5
36fbe621-f07e-404f-a057-9955b35439ee,2021,0
36fbe621-f07e-404f-a057-9955b35439ee,2022,15
36fbe621-f07e-404f-a057-9955b35439ee,2023,15
36fbe621-f07e-404f-a057-9955b35439ee,2024,15
3734ac19-dc5a-46f6-9d86-5aea7a7cb2e0,2023,0
3734c679-4880-4a81-95f9-4616b2676f59,2024,5
3771c355-0988-4daf-a1fc-0a02dc4323e8,2022,0
3771c355-0988-4daf-a1fc-0a02dc4323e8,2023,10
3771c355-0988-4daf-a1fc-0a02dc4323e8,2024,5
379d0d6f-d238-4b86-a7fe-74228f64b9ae,2023,5
379fbfa4-dd1d-4bd9-b4c8-13deaa14c7bf,2021,0
379fbfa4-dd1d-4bd9-b4c8-13deaa14c7bf,2024,20
37af0643-9249-495f-85ef-57aadb6ccafa,2020,20
37af0643-9249-495f-85ef-57aadb6ccafa,2021,0
37af0643-9249-495f-85ef-57aadb6ccafa,2022,0
37af0643-9249-495f-85ef-57aadb6ccafa,2023,10
37af0643-9249-495f-85ef-57aadb6ccafa,2024,15
37d8d987-50f7-41f9-b5a9-45a324325743,2021,5
37d8d987-50f7-41f9-b5a9-45a324325743,2024,5
37f31d04-6a8d-438c-8e3f-15e1112e7413,2021,5
37f31d04-6a8d-438c-8e3f-15e1112e7413,2022,0
382b8c36-9d9a-4551-8591-54741c9fbd82,2023,0
385565da-c01b-4def-a695-36f43d78f72a,2024,0
386431d7-164e-4954-900b-13354981c9e1,2023,10
387dbcee-ef3c-4acf-b2c7-f3205c18668b,2021,0
387dbcee-ef3c-4acf-b2c7-f3205c18668b,2022,0
387dbcee-ef3c-4acf-b2c7-f3205c18668b,2024,0
38cc38e2-9054-4106-b04c-16dcb0582046,2023,5
38cc38e2-9054-4106-b04c-16dcb0582046,2024,0
38ccc708-18d1-4c0c-b3c6-bbc25a401fd3,2023,5
38d666b6-358c-4225-9c1e-a17638b652d1,2020,210
38d666b6-358c-4225-9c1e-a17638b652d1,2021,0
38d666b6-358c-4225-9c1e-a17638b652d1,2022,80
38d666b6-358c-4225-9c1e-a17638b652d1,2023,10
38dd1847-561a-4932-a578-4a818cc24621,2023,10
39051a1c-a148-41b5-a4bf-c6aed40d1573,2021,0
39051a1c-a148-41b5-a4bf-c6aed40d1573,2022,0
39051a1c-a148-41b5-a4bf-c6aed40d1573,2024,15
390b5967-303a-4294-9160-7768837c934c,2024,260
396b3f98-2412-4b7e-a9a3-97dbe70e5bc1,2021,0
396b3f98-2412-4b7e-a9a3-97dbe70e5bc1,2022,5
398349ba-404d-4768-bfee-5abc02fd1ccd,2021,5
398349ba-404d-4768-bfee-5abc02fd1ccd,2022,5
398349ba-404d-4768-bfee-5abc02fd1ccd,2023,10
39a0cb24-37ba-4445-8de8-6501daebe281,2023,10
39a1c3a2-fd67-4c99-adb9-c333221928bb,2021,5
39a1c3a2-fd67-4c99-adb9-c333221928bb,2022,0
39a1c3a2-fd67-4c99-adb9-c333221928bb,2023,20
39a1c3a2-fd67-4c99-adb9-c333221928bb,2024,360
39ad7da6-9941-4a66-9a1d-e8f25c595f8e,2021,0
39ad7da6-9941-4a66-9a1d-e8f25c595f8e,2022,0
39c454da-0695-4445-9b80-43feee830e63,2024,0
3a3ab29b-f89b-4cbd-9201-989507fb758e,2024,0
