uuid,ndvi_peak_date,ndvi_peak_value,peak_position
00a3d9fc-450e-467b-ae12-ea7adaeb8521,2020-12-14,0.6745056689342409,1
00a3d9fc-450e-467b-ae12-ea7adaeb8521,2022-01-03,0.6741247165532882,1
00a3d9fc-450e-467b-ae12-ea7adaeb8521,2022-05-08,0.5287165532879826,2
00a3d9fc-450e-467b-ae12-ea7adaeb8521,2022-12-09,0.45801360544217606,3
00a3d9fc-450e-467b-ae12-ea7adaeb8521,2023-04-23,0.4416961451247176,1
00a3d9fc-450e-467b-ae12-ea7adaeb8521,2023-12-29,0.7544625850340138,2
00a490f0-6f3a-48da-a302-29fb396450e8,2020-05-23,0.5282176870748301,1
00a490f0-6f3a-48da-a302-29fb396450e8,2020-12-14,0.6182448979591826,2
00a490f0-6f3a-48da-a302-29fb396450e8,2021-12-29,0.4489183673469391,1
00a490f0-6f3a-48da-a302-29fb396450e8,2024-01-03,0.5021254724111881,1
00a490f0-6f3a-48da-a302-29fb396450e8,2024-05-17,0.4426598639455788,2
00a490f0-6f3a-48da-a302-29fb396450e8,2024-12-18,0.43350538548752887,3
00c5f952-34cb-404e-9daa-829faad3951e,2020-05-03,0.7911451247165541,1
00c5f952-34cb-404e-9daa-829faad3951e,2020-12-09,0.6135850340136058,2
00c5f952-34cb-404e-9daa-829faad3951e,2021-05-08,0.46581405895691674,1
00c5f952-34cb-404e-9daa-829faad3951e,2021-12-29,0.5940226757369618,2
00cff42e-14c9-48cf-8a73-bd5620f8f9ad,2020-05-03,0.8107664399092973,1
00cff42e-14c9-48cf-8a73-bd5620f8f9ad,2020-12-04,0.8439977324263052,2
00cff42e-14c9-48cf-8a73-bd5620f8f9ad,2021-12-24,0.9091065759637211,1
00cff42e-14c9-48cf-8a73-bd5620f8f9ad,2023-01-08,0.76827664399093,1
00cff42e-14c9-48cf-8a73-bd5620f8f9ad,2023-11-29,0.8034580498866211,2
00cff42e-14c9-48cf-8a73-bd5620f8f9ad,2024-03-08,0.79070068027211,1
00cff42e-14c9-48cf-8a73-bd5620f8f9ad,2024-06-11,0.7547188208616803,2
00cff42e-14c9-48cf-8a73-bd5620f8f9ad,2024-11-28,0.7044297052154203,3
00d124c3-5b00-4c7a-a4c6-3f74593feb8b,2020-05-03,0.6702879818594101,1
00d124c3-5b00-4c7a-a4c6-3f74593feb8b,2020-12-14,0.8555804988662118,2
00d124c3-5b00-4c7a-a4c6-3f74593feb8b,2021-05-08,0.42911791383219927,1
00d124c3-5b00-4c7a-a4c6-3f74593feb8b,2021-12-19,0.831324263038549,2
00d124c3-5b00-4c7a-a4c6-3f74593feb8b,2022-05-08,0.557680272108844,1
00d124c3-5b00-4c7a-a4c6-3f74593feb8b,2023-12-09,0.749143613000754,1
00d124c3-5b00-4c7a-a4c6-3f74593feb8b,2024-04-17,0.573146636432352,1
00dcdd19-1913-46b1-90cd-3b9e0335535d,2020-02-13,0.4696723356009081,1
00dcdd19-1913-46b1-90cd-3b9e0335535d,2020-05-18,0.5467233560090713,2
00dcdd19-1913-46b1-90cd-3b9e0335535d,2021-01-18,0.6165022675736985,1
00dcdd19-1913-46b1-90cd-3b9e0335535d,2021-12-24,0.4366417233560089,2
00dcdd19-1913-46b1-90cd-3b9e0335535d,2024-01-08,0.6528378684807273,1
00dcdd19-1913-46b1-90cd-3b9e0335535d,2024-04-27,0.5767335600907046,2
00dcdd19-1913-46b1-90cd-3b9e0335535d,2024-12-13,0.5654665532879821,3
00e24941-0abd-48e7-bc06-2ad44ccb4234,2020-12-09,0.6964070294784587,1
00e24941-0abd-48e7-bc06-2ad44ccb4234,2021-12-29,0.7029943310657593,1
00e24941-0abd-48e7-bc06-2ad44ccb4234,2023-01-08,0.5999841269841277,1
00e24941-0abd-48e7-bc06-2ad44ccb4234,2023-12-24,0.6794535147392305,2
00e24941-0abd-48e7-bc06-2ad44ccb4234,2024-05-02,0.6719115646258518,1
00f95916-99e0-4357-bb6c-bdc471c175e3,2020-12-14,0.6607142857142876,1
00f95916-99e0-4357-bb6c-bdc471c175e3,2021-12-29,0.8251315192743767,1
00f95916-99e0-4357-bb6c-bdc471c175e3,2023-09-10,0.6167437641723362,1
00f95916-99e0-4357-bb6c-bdc471c175e3,2023-11-24,0.6992919501133787,2
00f95916-99e0-4357-bb6c-bdc471c175e3,2024-05-02,0.5787611489040069,1
