uuid,year,high_ndmi_days
8fc19ff0-3ac3-42d8-9788-a38dbf8c4695,2023,5
8fc19ff0-3ac3-42d8-9788-a38dbf8c4695,2024,360
8fc5a9aa-c014-45cc-b506-01f337c7c9b9,2020,5
8fc5a9aa-c014-45cc-b506-01f337c7c9b9,2021,10
8fc5a9aa-c014-45cc-b506-01f337c7c9b9,2022,360
8fc5a9aa-c014-45cc-b506-01f337c7c9b9,2023,20
8fff12fc-a456-4095-b051-9f3d928fe1ee,2020,10
8fff12fc-a456-4095-b051-9f3d928fe1ee,2023,15
90025fdc-1140-44e9-ad4b-be2c9279eca1,2020,10
90025fdc-1140-44e9-ad4b-be2c9279eca1,2023,0
90025fdc-1140-44e9-ad4b-be2c9279eca1,2024,5
900d2dbf-1a1b-45f8-9d5d-f6d881689895,2021,0
900d2dbf-1a1b-45f8-9d5d-f6d881689895,2023,20
900d2dbf-1a1b-45f8-9d5d-f6d881689895,2024,0
90142cb5-6f5d-406f-adaf-b99b9ceae815,2020,0
90142cb5-6f5d-406f-adaf-b99b9ceae815,2022,0
90142cb5-6f5d-406f-adaf-b99b9ceae815,2024,0
90187e87-0c6c-4d3a-a43c-7d18d139ec1e,2020,5
90187e87-0c6c-4d3a-a43c-7d18d139ec1e,2023,15
90187e87-0c6c-4d3a-a43c-7d18d139ec1e,2024,5
9020ee8e-fe85-46b3-b0db-9ccd12a19f1a,2023,10
9020ee8e-fe85-46b3-b0db-9ccd12a19f1a,2024,0
90307d85-a019-4e61-b5ac-7b6fedce9e35,2023,0
90307d85-a019-4e61-b5ac-7b6fedce9e35,2024,0
904ebdfb-c4c1-4733-b4f6-c1d9c0a80bed,2020,0
90616abc-78b7-4910-941b-f23ecbb4edaf,2023,5
90616abc-78b7-4910-941b-f23ecbb4edaf,2024,360
9082b82d-8ce8-4d12-b52c-84fedd103b7c,2020,5
9082b82d-8ce8-4d12-b52c-84fedd103b7c,2021,360
9082b82d-8ce8-4d12-b52c-84fedd103b7c,2022,0
90de2768-418a-4592-84b1-933ea27675bc,2021,10
90de2768-418a-4592-84b1-933ea27675bc,2022,5
90de2768-418a-4592-84b1-933ea27675bc,2023,5
90de2768-418a-4592-84b1-933ea27675bc,2024,0
90f8dabb-3a70-445c-a828-ec3430b51456,2023,20
9113732b-7b62-4b5e-88e9-ee07d89cba42,2022,0
9122fc16-cdbe-42c6-b8a5-6a7669fb985d,2023,5
9122fc16-cdbe-42c6-b8a5-6a7669fb985d,2024,0
9130f21c-ff23-4e6f-8170-650b6e38ee29,2023,0
9131e4b3-a8d8-4adf-884b-323bbfd8236a,2021,0
9131e4b3-a8d8-4adf-884b-323bbfd8236a,2022,10
9131e4b3-a8d8-4adf-884b-323bbfd8236a,2023,25
9131e4b3-a8d8-4adf-884b-323bbfd8236a,2024,360
914c5685-c2fe-4a54-8534-16b2713d36a1,2024,15
9158bc29-3255-4f68-8a2a-6a1cd71e5d04,2021,5
9158bc29-3255-4f68-8a2a-6a1cd71e5d04,2022,0
9158bc29-3255-4f68-8a2a-6a1cd71e5d04,2024,5
9178ef66-23d7-4fe8-a6b9-4854311c1fae,2024,0
918d0f86-ac90-4ed4-ac33-15a67232d92b,2024,0
918f7e4d-8323-4ccd-a261-e0152e55fb20,2020,10
918f7e4d-8323-4ccd-a261-e0152e55fb20,2021,5
918f7e4d-8323-4ccd-a261-e0152e55fb20,2022,0
918f7e4d-8323-4ccd-a261-e0152e55fb20,2023,10
918f7e4d-8323-4ccd-a261-e0152e55fb20,2024,250
91bab95b-f455-4ac3-a888-27b504755970,2024,40
91d14251-2f03-4e6b-a7fd-f573a939528f,2020,45
91d14251-2f03-4e6b-a7fd-f573a939528f,2021,5
91d14251-2f03-4e6b-a7fd-f573a939528f,2022,15
91d14251-2f03-4e6b-a7fd-f573a939528f,2023,15
91d14251-2f03-4e6b-a7fd-f573a939528f,2024,15
91fd2d47-9312-44dd-8e96-5e1aaa4c3460,2024,0
920c61cc-9474-4671-ab4a-8c203cebe768,2021,0
920c61cc-9474-4671-ab4a-8c203cebe768,2022,5
923370cc-ac9b-4925-9b01-8bf41559c6ca,2021,0
923370cc-ac9b-4925-9b01-8bf41559c6ca,2022,10
923370cc-ac9b-4925-9b01-8bf41559c6ca,2024,5
92356b61-f967-4505-8e4d-3798ae1b599e,2020,15
92356b61-f967-4505-8e4d-3798ae1b599e,2021,0
92356b61-f967-4505-8e4d-3798ae1b599e,2022,0
92356b61-f967-4505-8e4d-3798ae1b599e,2024,0
924ca294-7a5b-4b5f-a2b7-0b0c0b05a556,2023,5
9251f9e0-a940-40e7-91ad-97d69c0a0152,2024,5
926330ab-9c96-4086-a44f-ba1fee092cd5,2020,0
926330ab-9c96-4086-a44f-ba1fee092cd5,2023,10
92633660-061f-4b3f-b8ca-765b3bd832f2,2020,345
92633660-061f-4b3f-b8ca-765b3bd832f2,2021,15
92633660-061f-4b3f-b8ca-765b3bd832f2,2022,10
92633660-061f-4b3f-b8ca-765b3bd832f2,2024,10
927a2391-7818-4639-a689-9c7bd110271e,2020,95
9284f33f-3803-4927-a6e1-e342a3e63742,2020,10
9284f33f-3803-4927-a6e1-e342a3e63742,2022,0
9284f33f-3803-4927-a6e1-e342a3e63742,2023,15
9291339e-3d78-460c-a2cc-5d4e78c3e632,2021,0
9291339e-3d78-460c-a2cc-5d4e78c3e632,2022,0
9291339e-3d78-460c-a2cc-5d4e78c3e632,2024,255
92955b3e-7592-48e8-9af9-9aad6122f2c6,2021,0
92af027a-c8da-4d52-b267-eb93b21d55a8,2021,5
92d06999-3704-4812-bbb2-6ee1cfc490de,2024,0
92d2fda7-c18e-436a-9b8f-4eebf27961c7,2024,0
92d78806-46d9-41ab-9438-0031788a8bbb,2023,10
92d78806-46d9-41ab-9438-0031788a8bbb,2024,0
92e8d6f8-c1fb-4dbb-a1c0-640ccb74002e,2024,0
92eeebdf-b0be-4328-95ad-b5255d3f33f5,2020,0
92eeebdf-b0be-4328-95ad-b5255d3f33f5,2021,5
92eeebdf-b0be-4328-95ad-b5255d3f33f5,2024,0
92f01969-4015-4a61-9c44-25cc8c466a6a,2023,0
932aa062-0737-4196-98d9-f50b0be1adbb,2024,15
934104c2-8507-4d93-b36b-fed9f02112a4,2024,10
93621885-af86-4415-8dc2-285635172de5,2023,10
93621885-af86-4415-8dc2-285635172de5,2024,10
937a79c5-ead1-4693-a9e9-93a425ed9e6a,2021,5
937a79c5-ead1-4693-a9e9-93a425ed9e6a,2022,150
937a79c5-ead1-4693-a9e9-93a425ed9e6a,2024,0
937e5a22-532b-4757-b641-49518dc38746,2020,15
937e5a22-532b-4757-b641-49518dc38746,2021,0
937e5a22-532b-4757-b641-49518dc38746,2022,10
937e5a22-532b-4757-b641-49518dc38746,2023,30
937e5a22-532b-4757-b641-49518dc38746,2024,325
938bc5ad-cee4-46a1-ad4c-9d5f49a0d7ad,2020,5
938bc5ad-cee4-46a1-ad4c-9d5f49a0d7ad,2023,0
938bc5ad-cee4-46a1-ad4c-9d5f49a0d7ad,2024,355
93a27a67-f419-4f44-9303-ec594d819cf9,2021,5
93a27a67-f419-4f44-9303-ec594d819cf9,2022,10
93a27a67-f419-4f44-9303-ec594d819cf9,2023,20
93a27a67-f419-4f44-9303-ec594d819cf9,2024,0
93bfc99a-9c7f-43e6-be20-57f3b8eebdf8,2020,0
93c60a9e-1a8e-45aa-87c5-55d5cbcac0b0,2024,5
93d4f712-1b91-4305-a77a-b7101fad63e7,2023,5
93d4f712-1b91-4305-a77a-b7101fad63e7,2024,0
9402474c-b68d-469e-9e1b-85ca1f4ca88c,2024,0
9404dd75-98ea-461d-9609-139aa8c4ef80,2020,15
9404dd75-98ea-461d-9609-139aa8c4ef80,2021,0
9404dd75-98ea-461d-9609-139aa8c4ef80,2022,5
9404dd75-98ea-461d-9609-139aa8c4ef80,2023,15
9404dd75-98ea-461d-9609-139aa8c4ef80,2024,360
940ce209-de72-41f4-938b-bbc54cdb6b92,2023,15
94278135-40a9-450d-8934-0016c4b9497b,2024,0
948366fb-aed6-4bf7-b3c0-688b90c1fa09,2022,10
948366fb-aed6-4bf7-b3c0-688b90c1fa09,2023,10
948366fb-aed6-4bf7-b3c0-688b90c1fa09,2024,30
948f79e0-c452-4e85-b0e0-461329ae8507,2023,5
948f79e0-c452-4e85-b0e0-461329ae8507,2024,0
950b7a6b-9d6b-467c-adc9-76eee27f18be,2023,5
950b7a6b-9d6b-467c-adc9-76eee27f18be,2024,0
951bef95-dde6-4353-b26a-cc34bd3ca08b,2023,0
951bef95-dde6-4353-b26a-cc34bd3ca08b,2024,5
9559d37f-2aaa-42db-af2e-79474cda428e,2021,5
9559d37f-2aaa-42db-af2e-79474cda428e,2024,5
956905d2-31d8-4c6b-bca5-5ef1ec810b13,2020,20
956905d2-31d8-4c6b-bca5-5ef1ec810b13,2021,120
956905d2-31d8-4c6b-bca5-5ef1ec810b13,2023,0
957521c3-8adf-4c91-bffb-a396a6ba6e36,2021,0
9576a8f9-0698-42e9-939d-d891d3f0d0b2,2020,5
9576a8f9-0698-42e9-939d-d891d3f0d0b2,2023,0
9576a8f9-0698-42e9-939d-d891d3f0d0b2,2024,0
95a92d23-cb15-490c-b247-d27db3a38332,2020,5
95a92d23-cb15-490c-b247-d27db3a38332,2024,15
95aef90f-89f0-4e7c-ab0b-6b4fb3040e19,2024,10
95c48a19-3fe0-47ef-83ee-4fedaf2ed520,2023,0
95c48a19-3fe0-47ef-83ee-4fedaf2ed520,2024,0
95e39cee-5400-43d1-8ed2-f47d539066c4,2024,5
95f62024-d5cf-4ef7-ae76-abe1fdb147a9,2021,5
95f62024-d5cf-4ef7-ae76-abe1fdb147a9,2022,0
95f62024-d5cf-4ef7-ae76-abe1fdb147a9,2024,0
95f757a2-abec-4507-bd2e-460cb383c3db,2020,5
95f757a2-abec-4507-bd2e-460cb383c3db,2023,20
95f757a2-abec-4507-bd2e-460cb383c3db,2024,350
960b7642-6e52-42f7-9bba-87b8eef77b35,2023,5
961d2f79-30cc-4840-a8a4-e69edc47df36,2020,0
961d2f79-30cc-4840-a8a4-e69edc47df36,2021,5
961d2f79-30cc-4840-a8a4-e69edc47df36,2022,10
961d2f79-30cc-4840-a8a4-e69edc47df36,2023,0
961d2f79-30cc-4840-a8a4-e69edc47df36,2024,0
96657363-af26-43e9-88d5-0a265f7bd30b,2023,15
966af901-5552-4e11-b825-c91f0b1a434c,2023,0
9695ea2e-9e65-48b0-ad6c-9d66e07b06f5,2023,10
9695ea2e-9e65-48b0-ad6c-9d66e07b06f5,2024,0
969637b7-764b-4714-ad29-1f54f543ce0b,2023,10
969637b7-764b-4714-ad29-1f54f543ce0b,2024,0
96a84e37-faab-4897-a477-f12a5a8a8e2d,2023,10
96ab3b32-4e4a-4758-ad20-a9c70926bbb5,2024,10
96c4418a-d96f-4006-8bce-69eee5155a73,2023,15
96c4418a-d96f-4006-8bce-69eee5155a73,2024,340
96e432e9-a443-4e90-b735-93ee12d8844d,2020,5
96e432e9-a443-4e90-b735-93ee12d8844d,2023,0
96e432e9-a443-4e90-b735-93ee12d8844d,2024,20
96e9754f-5320-432a-8167-088abb8af99e,2023,10
96fd3e9e-7c9b-4f40-8c97-b8001f75f9f7,2020,10
96ffc8ba-6cca-4c61-ae58-8234a5d0ccf6,2020,10
96ffc8ba-6cca-4c61-ae58-8234a5d0ccf6,2021,5
96ffc8ba-6cca-4c61-ae58-8234a5d0ccf6,2022,10
96ffc8ba-6cca-4c61-ae58-8234a5d0ccf6,2024,5
970e44c6-998a-4252-b0cd-de6d1e6451c7,2024,5
97580342-4fd2-46bd-9140-1121ecda5381,2020,20
97580342-4fd2-46bd-9140-1121ecda5381,2021,5
97580342-4fd2-46bd-9140-1121ecda5381,2022,0
97580342-4fd2-46bd-9140-1121ecda5381,2024,20
9777b23e-7f47-42f2-ae6b-17d541d78cea,2023,0
97816706-4e1d-49db-ba4c-421c994cff78,2020,5
978d6611-ebd0-492c-b3f2-4be1b890b2f9,2020,10
978d6611-ebd0-492c-b3f2-4be1b890b2f9,2021,360
978d6611-ebd0-492c-b3f2-4be1b890b2f9,2022,360
978d6611-ebd0-492c-b3f2-4be1b890b2f9,2023,10
978d6611-ebd0-492c-b3f2-4be1b890b2f9,2024,325
97bccc4b-20a0-4a83-addb-3b9701778973,2020,0
97bccc4b-20a0-4a83-addb-3b9701778973,2024,0
97fce49a-5e97-44b0-82e6-89029be94a2c,2024,0
989b3009-6f62-4080-a423-f2460a4d3c60,2020,15
989b3009-6f62-4080-a423-f2460a4d3c60,2021,0
989b3009-6f62-4080-a423-f2460a4d3c60,2022,10
989b3009-6f62-4080-a423-f2460a4d3c60,2023,25
989b3009-6f62-4080-a423-f2460a4d3c60,2024,340
989d9e73-7ab8-4054-aa00-e1fcd87385cc,2023,0
98ab30d7-88ce-4660-a64b-69d6dc7bb5ba,2020,10
98ab30d7-88ce-4660-a64b-69d6dc7bb5ba,2021,360
98ab30d7-88ce-4660-a64b-69d6dc7bb5ba,2022,360
98ab30d7-88ce-4660-a64b-69d6dc7bb5ba,2023,10
98ab30d7-88ce-4660-a64b-69d6dc7bb5ba,2024,15
98aea5b4-ee9f-44fe-92ee-063fcddacf6c,2020,15
98aea5b4-ee9f-44fe-92ee-063fcddacf6c,2021,20
98aea5b4-ee9f-44fe-92ee-063fcddacf6c,2023,20
98aea5b4-ee9f-44fe-92ee-063fcddacf6c,2024,225
98c7ec7b-1445-4518-bfcb-118fd88926c3,2023,10
98c7ec7b-1445-4518-bfcb-118fd88926c3,2024,25
98cc0c09-f648-48fe-8160-d62c9160dfc3,2021,0
98cc0c09-f648-48fe-8160-d62c9160dfc3,2022,0
98cc0c09-f648-48fe-8160-d62c9160dfc3,2024,5
98d7526e-9cf1-482d-8fe7-aa4ba22b8636,2023,10
98d7526e-9cf1-482d-8fe7-aa4ba22b8636,2024,0
992f578b-2141-43a2-bbb8-5080235c9950,2024,25
993927c0-5b93-45fa-82ca-23012544e2d4,2022,0
993927c0-5b93-45fa-82ca-23012544e2d4,2023,20
993927c0-5b93-45fa-82ca-23012544e2d4,2024,0
993edf73-4a41-41e3-9a21-b9e057c3a740,2020,10
993edf73-4a41-41e3-9a21-b9e057c3a740,2021,10
993edf73-4a41-41e3-9a21-b9e057c3a740,2022,10
993edf73-4a41-41e3-9a21-b9e057c3a740,2023,30
993edf73-4a41-41e3-9a21-b9e057c3a740,2024,0
995f1458-1539-4dbc-b35f-98bc34586883,2020,15
995f1458-1539-4dbc-b35f-98bc34586883,2021,360
995f1458-1539-4dbc-b35f-98bc34586883,2022,10
995f1458-1539-4dbc-b35f-98bc34586883,2023,335
998a7684-08ee-4771-b8e2-58f1594a1dd8,2024,0
9999f03a-f557-40c4-b856-c412483be318,2020,5
9999f03a-f557-40c4-b856-c412483be318,2021,5
9999f03a-f557-40c4-b856-c412483be318,2022,0
9999f03a-f557-40c4-b856-c412483be318,2023,10
9999f03a-f557-40c4-b856-c412483be318,2024,0
999fe618-a871-42c9-8513-88cabf504790,2024,5
99a5b858-89d7-4d59-84db-dbcb804e9f2b,2022,10
99a5b858-89d7-4d59-84db-dbcb804e9f2b,2024,0
99d52444-4c1a-41cc-b577-dea270540db4,2023,10
99d52444-4c1a-41cc-b577-dea270540db4,2024,0
99fa9498-cfb3-4dea-8ee8-95681b85268f,2020,5
99fa9498-cfb3-4dea-8ee8-95681b85268f,2021,0
99fa9498-cfb3-4dea-8ee8-95681b85268f,2024,5
9a08e407-4db6-4a59-a110-310c708bbda7,2023,10
9a08e407-4db6-4a59-a110-310c708bbda7,2024,5
9a093171-2566-4310-b158-02d27f01ca9f,2020,5
9a093171-2566-4310-b158-02d27f01ca9f,2021,20
9a093171-2566-4310-b158-02d27f01ca9f,2022,0
9a093171-2566-4310-b158-02d27f01ca9f,2023,0
9a1149e8-6dcf-43a4-b0db-6f4d71fc9538,2020,5
9a1af859-9485-4eec-96cb-d47957b87f77,2024,5
9a1f2316-811e-47f0-913b-fa2df9c29b42,2024,5
9a22a894-2a79-4b65-83ff-b6a87218c4b8,2023,20
9a22a894-2a79-4b65-83ff-b6a87218c4b8,2024,0
9a2eec36-1876-4e99-b2dd-4c6f76e5781d,2021,10
9a2eec36-1876-4e99-b2dd-4c6f76e5781d,2022,0
9a2eec36-1876-4e99-b2dd-4c6f76e5781d,2023,5
9a38ceca-c446-422a-913c-017164f03896,2023,5
9a4f1d34-29a2-4950-82d4-2e158b007a0d,2021,0
9a4f1d34-29a2-4950-82d4-2e158b007a0d,2022,5
9a4f1d34-29a2-4950-82d4-2e158b007a0d,2023,25
9a4f1d34-29a2-4950-82d4-2e158b007a0d,2024,325
9aa3344c-7ce4-4148-a312-622ab5690710,2023,5
9aa395e3-1fda-4aca-acde-159de63ff8e0,2023,5
9aa6fb59-5fa7-41ad-b237-004e2aca6d50,2021,0
9aa6fb59-5fa7-41ad-b237-004e2aca6d50,2022,5
9aa6fb59-5fa7-41ad-b237-004e2aca6d50,2024,15
9aa7979f-c91f-4e54-a143-a481ebe5598b,2023,15
9aa80782-f1db-41e8-9137-ee6ea23991c3,2020,0
9aa96a77-d532-407f-abb9-019cf949e8b8,2023,5
9aa96a77-d532-407f-abb9-019cf949e8b8,2024,5
9aee9099-3fad-42d0-82f7-ebe7152fff35,2020,5
9aee9099-3fad-42d0-82f7-ebe7152fff35,2021,360
9aee9099-3fad-42d0-82f7-ebe7152fff35,2022,360
9aee9099-3fad-42d0-82f7-ebe7152fff35,2023,10
9afe088e-e8bb-490e-b92f-c21f8142c2b3,2023,5
9afe088e-e8bb-490e-b92f-c21f8142c2b3,2024,35
9b07f3ad-f74f-4be0-9bdb-286c36f5604a,2024,10
9b22ed61-6c09-4365-bff7-e0a7d269362e,2023,0
9b22ed61-6c09-4365-bff7-e0a7d269362e,2024,0
9b317019-5b96-4961-9307-977959578f50,2020,10
9b317019-5b96-4961-9307-977959578f50,2023,10
9b317019-5b96-4961-9307-977959578f50,2024,360
9b63f209-3455-4c02-bc97-4ecc6fc8edbc,2020,5
9b63f209-3455-4c02-bc97-4ecc6fc8edbc,2021,360
9b63f209-3455-4c02-bc97-4ecc6fc8edbc,2023,0
9b82ce6d-8454-49dc-aea2-ee51ff6a7c2d,2021,5
9b82ce6d-8454-49dc-aea2-ee51ff6a7c2d,2022,0
9b91ec45-63fa-4915-ac9a-90722676e0e7,2021,20
9b91ec45-63fa-4915-ac9a-90722676e0e7,2022,15
9c22eae0-8278-42c7-9f90-786c6d26adc2,2021,0
9c22eae0-8278-42c7-9f90-786c6d26adc2,2022,0
9c22eae0-8278-42c7-9f90-786c6d26adc2,2023,20
9c24bd52-256b-4fa7-acc3-aa5dca326856,2023,15
9c24bd52-256b-4fa7-acc3-aa5dca326856,2024,355
9c66e0df-1c3f-484a-9db0-162c441692ac,2024,0
9c673966-57dc-4a3f-ac8f-67c327b3be63,2020,235
9c673966-57dc-4a3f-ac8f-67c327b3be63,2021,360
9c673966-57dc-4a3f-ac8f-67c327b3be63,2022,360
9c673966-57dc-4a3f-ac8f-67c327b3be63,2023,150
9c673966-57dc-4a3f-ac8f-67c327b3be63,2024,355
9c87f63c-0a0a-42f6-b277-81f3659dc665,2024,5
9c9c3672-d436-44fc-aa36-cb6883df1bf8,2020,270
9c9c3672-d436-44fc-aa36-cb6883df1bf8,2021,0
9c9c3672-d436-44fc-aa36-cb6883df1bf8,2022,10
9c9c3672-d436-44fc-aa36-cb6883df1bf8,2024,10
9cb9a9de-60a0-4763-8d5d-31107c40e825,2020,0
9cb9a9de-60a0-4763-8d5d-31107c40e825,2021,360
9cb9a9de-60a0-4763-8d5d-31107c40e825,2022,5
9cb9a9de-60a0-4763-8d5d-31107c40e825,2023,325
9ce306ba-5338-447e-ab7f-d42c9c94df2e,2022,0
9ce306ba-5338-447e-ab7f-d42c9c94df2e,2024,0
9d0134ff-42a3-4b5c-832d-bf269c6b8beb,2020,10
9d0134ff-42a3-4b5c-832d-bf269c6b8beb,2021,0
9d0134ff-42a3-4b5c-832d-bf269c6b8beb,2022,0
9d0134ff-42a3-4b5c-832d-bf269c6b8beb,2024,0
9d2db15d-941a-4e5e-b95c-08e79ed0a67b,2020,0
9d2db15d-941a-4e5e-b95c-08e79ed0a67b,2021,0
9d2db15d-941a-4e5e-b95c-08e79ed0a67b,2022,10
9d2db15d-941a-4e5e-b95c-08e79ed0a67b,2024,10
9d32360d-2efd-4c8b-992a-07df4a244eac,2022,5
9d32360d-2efd-4c8b-992a-07df4a244eac,2023,5
9d32360d-2efd-4c8b-992a-07df4a244eac,2024,5
9d47da58-cea8-4dc3-8120-c087fa456a4c,2024,5
9d622b54-0f41-4cd2-9178-3e5bfa383c20,2020,10
9d622b54-0f41-4cd2-9178-3e5bfa383c20,2021,10
9d622b54-0f41-4cd2-9178-3e5bfa383c20,2022,5
9d622b54-0f41-4cd2-9178-3e5bfa383c20,2024,245
9d73a9f6-6cef-40a5-ae2f-7368654af63d,2023,0
9d73a9f6-6cef-40a5-ae2f-7368654af63d,2024,20
9d83492b-a395-463b-a187-2ca31548a39f,2024,5
9d991bee-45a5-4ac0-bbef-8c665560c47a,2020,5
9d991bee-45a5-4ac0-bbef-8c665560c47a,2021,355
9d9e8149-e45e-40e2-b7fc-3deb5c41aab3,2023,10
9d9e8149-e45e-40e2-b7fc-3deb5c41aab3,2024,0
9dc7d950-adad-4ac9-bb8b-c17419da0000,2020,0
9dc7d950-adad-4ac9-bb8b-c17419da0000,2021,0
9dc7d950-adad-4ac9-bb8b-c17419da0000,2022,0
9dc7d950-adad-4ac9-bb8b-c17419da0000,2023,30
9dc7d950-adad-4ac9-bb8b-c17419da0000,2024,0
9deb4e7e-f11e-46e7-a95f-a9cbcf41b666,2020,5
9deb4e7e-f11e-46e7-a95f-a9cbcf41b666,2022,5
9e0c7564-3e4e-48d2-a8b2-572789ccd4ba,2020,15
9e0c7564-3e4e-48d2-a8b2-572789ccd4ba,2024,0
9e1c46b3-a81f-44a9-a552-bcd89f8659bb,2021,5
9e1c46b3-a81f-44a9-a552-bcd89f8659bb,2023,0
9e8611c2-607c-4212-9335-40f48f38f727,2020,0
9e8611c2-607c-4212-9335-40f48f38f727,2021,15
9eac7730-84a5-484a-b209-20653ffc1e9e,2020,50
9eac7730-84a5-484a-b209-20653ffc1e9e,2021,0
9eac7730-84a5-484a-b209-20653ffc1e9e,2022,5
9eac7730-84a5-484a-b209-20653ffc1e9e,2023,25
9eac7730-84a5-484a-b209-20653ffc1e9e,2024,325
9eb36587-0912-411a-af66-3073deb39ded,2020,0
9eb36587-0912-411a-af66-3073deb39ded,2023,5
9eb36587-0912-411a-af66-3073deb39ded,2024,5
9ebebb36-f371-4616-86bf-404bfeee231a,2021,15
9ee312bb-d420-480c-8a46-d58fa65158fd,2020,15
9ee312bb-d420-480c-8a46-d58fa65158fd,2021,0
9ee312bb-d420-480c-8a46-d58fa65158fd,2022,0
9ee312bb-d420-480c-8a46-d58fa65158fd,2024,5
9eedb351-ce8a-478f-b141-3ce449bbd315,2023,10
9eedb351-ce8a-478f-b141-3ce449bbd315,2024,0
9f0110c4-1c65-4c19-abcb-211ba4e94995,2024,0
9f0f5693-0543-4c18-a4d3-57d47e9b999c,2023,0
9f0f5693-0543-4c18-a4d3-57d47e9b999c,2024,360
9f1efce7-9a24-42bc-84bb-4bdbde23da3c,2023,10
9f1efce7-9a24-42bc-84bb-4bdbde23da3c,2024,10
9f47bc8f-e652-4951-a174-25bd23506642,2023,0
9f47bc8f-e652-4951-a174-25bd23506642,2024,360
9f727def-8c9b-4174-acd1-8ce9114bd0a4,2023,0
9f8fe30b-1fa8-40c5-a8a4-7729be7dfeca,2022,5
9f9518fb-501e-419e-bc5c-e771b634a0e6,2024,0
9fa3b06e-55fc-4148-89cd-73efeb934aca,2020,5
9fa3b06e-55fc-4148-89cd-73efeb934aca,2023,20
9fa3b06e-55fc-4148-89cd-73efeb934aca,2024,20
9fad8029-5d6c-4ece-bf1e-e9e118b074ee,2020,10
9fad8029-5d6c-4ece-bf1e-e9e118b074ee,2021,0
9fad8029-5d6c-4ece-bf1e-e9e118b074ee,2022,5
9fad8029-5d6c-4ece-bf1e-e9e118b074ee,2024,0
9fc3e5e3-6675-4d55-86d3-f12b600dbc4e,2022,5
9fc3e5e3-6675-4d55-86d3-f12b600dbc4e,2023,5
9fc3e5e3-6675-4d55-86d3-f12b600dbc4e,2024,0
9ff73055-2bed-4a17-b90c-245c0829cda3,2023,5
a0102e80-d40a-4bd5-8988-8db6dd4a981f,2022,10
a0102e80-d40a-4bd5-8988-8db6dd4a981f,2023,0
a0102e80-d40a-4bd5-8988-8db6dd4a981f,2024,360
a064a97d-80e4-45e9-b4dc-87d2d7aeef86,2020,5
a064a97d-80e4-45e9-b4dc-87d2d7aeef86,2023,5
a07b8dbd-4050-4839-9d5e-7105706d3bfd,2020,15
a07b8dbd-4050-4839-9d5e-7105706d3bfd,2021,0
a07b8dbd-4050-4839-9d5e-7105706d3bfd,2023,10
a07b8dbd-4050-4839-9d5e-7105706d3bfd,2024,360
a08eadb0-f19d-4dae-990c-eabc73d465a5,2020,5
a08eadb0-f19d-4dae-990c-eabc73d465a5,2021,10
a08eadb0-f19d-4dae-990c-eabc73d465a5,2022,5
a08eadb0-f19d-4dae-990c-eabc73d465a5,2023,360
a08eadb0-f19d-4dae-990c-eabc73d465a5,2024,5
a0988c09-8c09-432d-b7d8-2e316d3af0c3,2021,0
a0988c09-8c09-432d-b7d8-2e316d3af0c3,2022,15
a0988c09-8c09-432d-b7d8-2e316d3af0c3,2024,20
a0a28794-4783-455a-8aac-0d27261eefd6,2023,0
a0aa1501-024b-4c98-9f78-869179bc1103,2020,15
a0e43639-ff78-49f5-8dce-59145bf278d8,2020,5
a0e43639-ff78-49f5-8dce-59145bf278d8,2021,10
a0e43639-ff78-49f5-8dce-59145bf278d8,2023,0
a0e43639-ff78-49f5-8dce-59145bf278d8,2024,0
a0ee732f-d331-4f9d-989d-6188f8b8b369,2021,0
a0ee732f-d331-4f9d-989d-6188f8b8b369,2022,5
a0ee732f-d331-4f9d-989d-6188f8b8b369,2023,0
a0ee732f-d331-4f9d-989d-6188f8b8b369,2024,0
a0fd025d-6986-4fc6-99ab-8e39bd084e24,2020,15
a0fd025d-6986-4fc6-99ab-8e39bd084e24,2021,0
a0fd025d-6986-4fc6-99ab-8e39bd084e24,2022,10
a0fd025d-6986-4fc6-99ab-8e39bd084e24,2024,0
a1212582-6f44-4ef0-9fc6-2b96388b9a80,2023,10
a12b05e0-c06d-4241-8c35-4196b0676446,2020,10
a12b05e0-c06d-4241-8c35-4196b0676446,2021,5
a12b05e0-c06d-4241-8c35-4196b0676446,2022,10
a12b05e0-c06d-4241-8c35-4196b0676446,2023,30
a12b05e0-c06d-4241-8c35-4196b0676446,2024,0
a13a3ee1-7a6b-45b7-8569-9eadfa7ebde4,2024,10
a13b73fb-8c05-4e93-a16f-501897816230,2024,0
a17ee5f1-6f31-410f-bca4-886c64174b8f,2024,5
a1812e9a-119a-4483-bb1a-cbda8889bfeb,2024,5
a1986c61-06e3-4e8f-b792-99615c62a064,2023,20
a1986c61-06e3-4e8f-b792-99615c62a064,2024,0
a1bc637e-70ec-4cf6-8134-e978db4db10a,2021,0
a1bc637e-70ec-4cf6-8134-e978db4db10a,2022,0
a1bc637e-70ec-4cf6-8134-e978db4db10a,2023,10
a1c8d623-6d19-4114-8ff0-88018f0c9be7,2020,5
a1ec4e92-d152-42a8-8d32-6c42e10bc700,2020,0
a1ed07b2-657d-4a4a-b6a1-07ec61983d8a,2020,10
a1ed07b2-657d-4a4a-b6a1-07ec61983d8a,2021,360
a1ed07b2-657d-4a4a-b6a1-07ec61983d8a,2022,5
